-404097;Castilla y León;Segovia;Pelayos del Arroyo;Tenzuela
-404098;Galicia;La Coruña;Teo;Teo
-404100;Castilla y León;Soria;Almarza;Tera
-404103;Cantabria;Cantabria;Cabuérniga;Terán
-404107;Principado de Asturias;Principado de Asturias;Ribadesella;Tereñes
-404109;Comunidad Valenciana;Valencia;Teresa de Cofrentes;Teresa de Cofrentes
-404116;Cantabria;Cantabria;Entrambasaguas;Hoznayo
-404122;Castilla y León;Burgos;Oña;Terminón
-404129;Castilla-La Mancha;Guadalajara;Corduente;Teroleja
-404130;Islas Canarias;Gran Canaria;Teror;Teror
-404131;Andalucía;Almería;Terque;Terque
-404132;Cataluña;Gerona;Terrades;Terrades
-404135;Castilla y León;Salamanca;Alba de Tormes;Terradillos
-404137;Castilla y León;Burgos;Valle de Sedano;Terradillos de Sedano
-404141;Comunidad Valenciana;Valencia;Terrateig;Terrateig
-404144;Castilla y León;Burgos;Barrios de Bureba, Los;Terrazos
-404147;Aragón;Zaragoza;Terrer;Terrer
-404154;Aragón;Teruel;Terriente;Terriente
-404157;Castilla-La Mancha;Ciudad Real;Terrinches;Terrinches
-404164;Aragón;Teruel;Teruel;Teruel
-404167;Islas Canarias;El Hierro;Valverde;Tesbabo
-404168;Islas Canarias;Lanzarote;Teguise;Teseguite
-404169;Islas Canarias;Fuerteventura;Tuineje;Tesejerague
-404177;Islas Canarias;Fuerteventura;Puerto del Rosario;Tetir
-404180;Comunidad Valenciana;Alicante;Teulada;Teulada
-404182;Cataluña;Barcelona;Masnou, El;Teià
-404186;Cantabria;Cantabria;Villacarriedo;Tezanos
-404189;Islas Canarias;Lanzarote;Teguise;Tiagua
-404190;Cataluña;Barcelona;Tiana;Tiana
-404192;Islas Canarias;Lanzarote;Tías;Tías
-404193;Comunidad Valenciana;Alicante;Tibi;Tibi
-404195;Galicia;Orense;Pereiro de Aguiar, O;Tibianes
-404200;Castilla y León;Valladolid;Tiedra;Tiedra
-404202;Principado de Asturias;Principado de Asturias;Cabrales;Tielve
-404210;Aragón;Huesca;Fueva, La;Tierrantona
-404214;Castilla-La Mancha;Guadalajara;Tierzo;Tierzo
-404217;Islas Canarias;El Hierro;Frontera;Tigaday
-404219;Islas Canarias;La Palma;Fuencaliente de la Palma;Tigalate
-404223;Islas Canarias;La Palma;Tijarafe;Tijarafe
-404226;Islas Canarias;Tenerife;Adeje;Tijoco de Abajo
-404228;Andalucía;Almería;Tíjola;Tíjola
-404240;Islas Canarias;Lanzarote;Tinajo;Tinajo
-404244;Principado de Asturias;Principado de Asturias;Siero;Tiñana
-404246;Islas Canarias;Fuerteventura;Oliva, La;Tindaya
-404248;Principado de Asturias;Principado de Asturias;Tineo;Tineo
-404252;Islas Canarias;Lanzarote;Tinajo;Tinguatón
-404254;Islas Canarias;El Hierro;Valverde;Tiñor
-404256;Región de Murcia;Región de Murcia;Murcia;Tiñosa Alta
-404266;Galicia;Orense;Maceda;Tioira
-404268;Principado de Asturias;Principado de Asturias;Lena;Tíos
-404273;Galicia;Pontevedra;Moaña;Tirán
-404281;Comunidad Valenciana;Castellón;Tírig;Tirig
-404285;Principado de Asturias;Principado de Asturias;Siero;Tiroco de Abajo
-404291;Cataluña;Lérida;Tírvia;Tirvia
-404292;Islas Canarias;Fuerteventura;Tuineje;Tiscamanita
-404293;Andalucía;Jaén;Quesada;Tíscar
-404294;Comunidad Valenciana;Valencia;Titaguas;Titaguas
-404296;Comunidad de Madrid;Comunidad de Madrid;Titulcia;Titulcia
-404297;Cataluña;Lérida;Bassella;Tiurana
-404298;Cataluña;Tarragona;Tivenys;Tivenys
-404299;Cataluña;Tarragona;Tivissa;Tivissa
-404300;Castilla y León;Segovia;Espirdo;Tizneros
-404311;Castilla-La Mancha;Albacete;Tobarra;Tobarra
-404319;Castilla y León;Burgos;Frías;Tobera
-404322;Cantabria;Cantabria;Bareyo;Tobes
-404328;Andalucía;Sevilla;Tocina;Tocina
-404329;Andalucía;Granada;Íllora;Tocon
-404334;Comunidad Valenciana;Castellón;Todolella;Todolella (Tolella)
-404335;Islas Canarias;La Palma;Llanos de Aridane, Los;Todoque
-404337;Galicia;Orense;Toén;Toén
-404343;Galicia;La Coruña;Lousame;Tojos Outos
-404344;Principado de Asturias;Principado de Asturias;Castropol;Tol
-404346;Andalucía;Málaga;Málaga;Totalán
-404347;Castilla y León;Ávila;Tolbaños;Tolbaños
-404349;Castilla y León;Burgos;Valle de Valdelaguna;Tolbaños de Arriba
-404352;Galicia;Lugo;Pantón;Toldaos
-404356;Castilla y León;Soria;Soria;Toledillo
-404357;Castilla-La Mancha;Toledo;Toledo;Toledo
-404366;Cantabria;Cantabria;Vega de Liébana;Tollo
-404376;Cataluña;Lérida;Pont de Bar, El;Toloríu
-404377;Castilla-La Mancha;Albacete;Alcalá del Júcar;Tolosa
-404378;País Vasco;Guipúzcoa;Tolosa;Tolosa
-404380;Andalucía;Málaga;Tolox;Tolox
-404382;Aragón;Huesca;Tolva;Tolva
-404385;Andalucía;Sevilla;Tomares;Tomares
-404391;Castilla-La Mancha;Ciudad Real;Tomelloso;Tomelloso
-404396;Galicia;Pontevedra;Tomiño;Tomiño
-404397;Galicia;Pontevedra;Cerdedo-Cotobade;Tomonde
-404399;Cataluña;Barcelona;Tona;Tona
-404400;Cataluña;Gerona;Garrigàs;Tonya
-404402;Cantabria;Cantabria;Alfoz de Lloredo;Toñanes
-404403;Islas Canarias;Tenerife;Güímar;Tonaso
-404418;Cantabria;Cantabria;Udías;Toporías
-404424;Cataluña;Lérida;Torà;Torá de Riubregós
-404429;Castilla y León;León;Ponferrada;Toral de Merayo
-404433;Galicia;Orense;Taboadela;Torán
-404434;Cantabria;Cantabria;Vega de Liébana;Toranzo
-404436;Comunidad Valenciana;Castellón;Torás;Torás
-404440;Principado de Asturias;Principado de Asturias;Cabranes;Torazo
-404455;País Vasco;Vizcaya;Getxo;Tordellego
-404460;Cataluña;Barcelona;Tordera;Tordera
-404463;Castilla y León;Valladolid;Tordesillas;Tordesillas
-404474;Cataluña;Barcelona;Torelló;Torelló
-404475;Castilla y León;León;Toreno;Toreno
-404480;Cantabria;Cantabria;Cabezón de Liébana;Torices
-404481;Principado de Asturias;Principado de Asturias;Ribadesella;Torielló
-404482;Principado de Asturias;Principado de Asturias;Quirós;Toriezo
-404483;Castilla-La Mancha;Guadalajara;Torija;Torija
-404486;Andalucía;Málaga;Alcaucín;Toril
-404487;Extremadura;Cáceres;Malpartida de Plasencia;Toril
-404488;Aragón;Teruel;Toril y Masegoso;Toril
-404495;Principado de Asturias;Principado de Asturias;Piloña;Torín
-404498;Principado de Asturias;Principado de Asturias;Cangas de Onís;Torío
-404500;Aragón;Huesca;Torla-Ordesa;Torla-Ordesa
-404501;Castilla y León;Soria;Torlengua;Torlengua
-404506;Castilla y León;Burgos;Villarcayo de Merindad de Castilla la Vieja;Torme
-404507;Castilla y León;Ávila;Tormellas;Tormellas
-404511;Aragón;Teruel;Tormón;Tormón
-404512;Comunidad Valenciana;Alicante;Tormos;Tormos
-404519;Cataluña;Lérida;Tornabous;Tornabous
-404524;Castilla y León;Ávila;Tornadizos de Ávila;Tornadizos de Ávila
-404526;Extremadura;Cáceres;Tornavacas;Tornavacas
-404542;Principado de Asturias;Principado de Asturias;Cangas de Onís;Tornín
-404545;Aragón;Teruel;Tornos;Tornos
-404548;Castilla y León;Zamora;Toro;Toro
-404562;Castilla y León;Palencia;Torquemada;Torquemada
-404565;Castilla-La Mancha;Cuenca;Torralba;Torralba
-404567;Aragón;Huesca;Torralba de Aragón;Torralba de Aragón
-404573;Aragón;Teruel;Torralba de los Sisones;Torralba de los Sisones
-404574;Comunidad Valenciana;Castellón;Torralba del Pinar;Torralba del Pinar
-404575;Castilla-La Mancha;Toledo;Torralba de Oropesa;Torralba de Oropesa
-404579;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Ergoiena;Torrano
-404593;Andalucía;Granada;Loja;Torre-Agicampe
-404596;Andalucía;Cádiz;Torre Alháquime;Torre Alháquime
-404599;Región de Murcia;Región de Murcia;Lorca;Torrealvilla
-404600;Castilla y León;Soria;Valderrodilla;Torreandaluz
-404603;Comunidad Valenciana;Valencia;Ademuz;Torre Baja
-404605;Castilla y León;León;San Emiliano;Torrebarrio
-404607;Cataluña;Lérida;Torrebesses;Torrebeses
-404610;Comunidad Valenciana;Castellón;Torreblanca;Torreblanca
-404613;Castilla y León;Segovia;Torrecaballeros;Torrecaballeros
-404614;Andalucía;Córdoba;Torrecampo;Torrecampo
-404627;Aragón;Teruel;Torrecilla de Alcañiz;Torrecilla de Alcañiz
-404630;Castilla y León;Valladolid;Torrecilla de la Orden;Torrecilla de la Orden
-404634;Extremadura;Cáceres;Torrecilla de los Ángeles;Torrecilla de los Ángeles
-404641;La Rioja;La Rioja;Torrecilla en Cameros;Torrecilla en Cameros
-404652;Comunidad Valenciana;Valencia;Pobla de Vallbona, la;Torre de Baba
-404653;Cataluña;Lérida;Torre de Cabdella, La;Torre de Cabdella
-404654;Extremadura;Cáceres;Torre de Don Miguel;Torre de Don Miguel
-404656;Comunidad Valenciana;Castellón;Torre d'en Doménec, la;Torre de Endoménech
-404659;Cataluña;Tarragona;Torre de Fontaubella, La;Torre de Fontaubella
-404661;Castilla-La Mancha;Ciudad Real;Torre de Juan Abad;Torre de Juan Abad
-404662;Comunidad Valenciana;Alicante;Orihuela;La Horadada
-404664;Comunidad Valenciana;Castellón;Cabanes;Torre de la Sal
-404665;Aragón;Teruel;Torre de las Arcas;Torre de las Arcas
-404666;Castilla y León;León;Torre del Bierzo;Torre del Bierzo
-404669;Andalucía;Jaén;Torredelcampo;Torredelcampo
-404670;Aragón;Teruel;Torre del Compte;Torre del Compte
-404671;Cataluña;Tarragona;Torre de l'Espanyol, La;Torre del Español
-404672;Andalucía;Málaga;Vélez-Málaga;Torre del Mar
-404674;Región de Murcia;Región de Murcia;Alcázares, Los;Torre del Rame
-404675;Región de Murcia;Región de Murcia;Jumilla;Torre del Rico
-404678;Cataluña;Tarragona;Torredembarra;Torredembarra
-404686;Extremadura;Cáceres;Torre de Santa María;Torre de Santa María
-404691;Andalucía;Jaén;Torredonjimeno;Torredonjimeno
-404695;Cataluña;Lérida;Torrefeta i Florejacs;Torrefeta
-404701;Cataluña;Tarragona;Bisbal del Penedès, La;Torregasa
-404703;Cataluña;Lérida;Torregrossa;Torregrossa
-404704;Región de Murcia;Región de Murcia;Murcia;Torre-Guil
-404706;Aragón;Zaragoza;Torrehermosa;Torrehermosa
-404707;Castilla y León;Segovia;Torreiglesias;Torreiglesias
-404712;Extremadura;Cáceres;Torrejoncillo;Torrejoncillo
-404714;Comunidad de Madrid;Comunidad de Madrid;Torrejón de Ardoz;Torrejón de Ardoz
-404716;Castilla-La Mancha;Guadalajara;Torrejón del Rey;Torrejón del Rey
-404717;Comunidad de Madrid;Comunidad de Madrid;Torrejón de Velasco;Torrejón de Velasco
-404718;Extremadura;Cáceres;Torrejón el Rubio;Torrejón el Rubio
-404720;Aragón;Teruel;Torrelacárcel;Torre la Cárcel
-404721;Comunidad de Madrid;Comunidad de Madrid;Torrelaguna;Torrelaguna
-404722;Comunidad Valenciana;Alicante;Torrevieja;La Mata
-404726;Cantabria;Cantabria;Torrelavega;Torrelavega
-404732;Aragón;Zaragoza;Torrellas;Torrellas
-404733;Cataluña;Barcelona;Torrelles de Foix;Torrelles de Foix
-404734;Cataluña;Barcelona;Torrelles de Llobregat;Torrelles de Llobregat
-404738;Comunidad de Madrid;Comunidad de Madrid;Torrelodones;Torrelodones
-404740;Comunidad Valenciana;Alicante;Torremanzanas / Torre de les Maçanes, la;La Torre de les Maçanes (Torremanzanas)
-404743;Extremadura;Badajoz;Torremejía;Torremegía
-404744;Comunidad Valenciana;Alicante;Orihuela;Torremendo
-404745;Extremadura;Cáceres;Torremenga;Torremenga
-404747;Extremadura;Cáceres;Torremocha;Torremocha
-404753;Comunidad de Madrid;Comunidad de Madrid;Torremocha de Jarama;Torremocha de Jarama
-404755;Castilla-La Mancha;Guadalajara;Torremocha del Campo;Torremocha del Campo
-404756;Castilla-La Mancha;Guadalajara;Torremocha del Pinar;Torremocha del Pinar
-404759;Andalucía;Málaga;Torremolinos;Torremolinos
-404765;Comunidad Valenciana;Castellón;Torreblanca;Torrenostra
-404766;Cataluña;Gerona;Torrent;Torrent
-404769;Comunidad Valenciana;Valencia;Torrent;Torrent
-404772;Aragón;Huesca;Torrente de Cinca;Torrente de Cinca
-404774;Andalucía;Granada;Torrenueva Costa;Torrenueva
-404775;Castilla-La Mancha;Ciudad Real;Torrenueva;Torrenueva
-404777;Extremadura;Cáceres;Torreorgaz;Torreorgaz
-404778;Región de Murcia;Región de Murcia;Torre-Pacheco;Torre-Pacheco
-404782;Andalucía;Jaén;Torreperogil;Torreperogil
-404784;Extremadura;Cáceres;Torrequemada;Torrequemada
-404788;Andalucía;Jaén;Torres;Torres
-404789;Andalucía;Jaén;Torres;Torres
-404792;Cantabria;Cantabria;Torrelavega;Torres
-404793;Galicia;La Coruña;Vilarmaior;Torres
-404804;Andalucía;Jaén;Torres de Albánchez;Torres de Albánchez
-404805;Aragón;Teruel;Torres de Albarracín;Torres de Albarracín
-404807;Aragón;Huesca;Torres de Barbués;Torres de Barbués
-404809;Comunidad de Madrid;Comunidad de Madrid;Torres de la Alameda;Torres de la Alameda
-404812;Aragón;Huesca;Graus;Torres del Obispo
-404813;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Torres del Río;Torres del Río
-404820;Castilla y León;León;San Emiliano;Torrestío
-404821;Comunidad Valenciana;Valencia;Torres Torres;Torres Torres
-404825;Principado de Asturias;Principado de Asturias;Villaviciosa;Torretejera
-404827;Castilla y León;Segovia;Torre Val de San Pedro;Torre Val de San Pedro
-404829;Aragón;Teruel;Torrevelilla;Torrevelilla
-404832;Comunidad Valenciana;Alicante;Torrevieja;Torrevieja
-404835;Castilla-La Mancha;Toledo;Torrico;Torrico
-404839;Aragón;Zaragoza;Torrijo de la Cañada;Torrijo de la Cañada
-404840;Aragón;Teruel;Torrijo del Campo;Torrijo del Campo
-404841;Castilla-La Mancha;Toledo;Torrijos;Torrijos
-404844;Cataluña;Gerona;Ventalló;Torroella de Fluvià
-404845;Cataluña;Gerona;Torroella de Montgrí;Torroella de Montgrí
-404846;Cataluña;Tarragona;Torroja del Priorat;Torroja
-404852;Andalucía;Málaga;Torrox;Torrox
-404865;Cataluña;Gerona;Tortellà;Tortellà
-404874;Castilla y León;Ávila;Tórtoles;Tórtoles
-404878;Galicia;Pontevedra;Neves, As;Tortoreos
-404879;Cataluña;Tarragona;Tortosa;Tortosa
-404885;Andalucía;Granada;Torvizcón;Torviscón
-404895;Cataluña;Gerona;Toses;Toses
-404906;Cataluña;Gerona;Tossa de Mar;Tossa de Mar
-404910;Islas Canarias;Fuerteventura;Oliva, La;Cotillo
-404911;Región de Murcia;Región de Murcia;Totana;Totana
-404912;Castilla-La Mancha;Toledo;Totanés;Totanés
-404913;Cantabria;Cantabria;Santa María de Cayón;Totero
-404914;Islas Canarias;Fuerteventura;Pájara;Toto
-404918;Galicia;La Coruña;Muxía;Touriñán
-404920;Galicia;La Coruña;Touro;Touro
-404922;Galicia;Pontevedra;Ponte Caldelas;Tourón
-404923;Comunidad Valenciana;Valencia;Tous;Tous
-404931;Principado de Asturias;Principado de Asturias;Navia;Tox
-404937;Andalucía;Granada;Moclín;Tózar
-404944;Galicia;Lugo;Trabada;Trabada
-404946;Castilla y León;León;Trabadelo;Trabadelo
-404949;Castilla y León;Salamanca;Trabanca;Trabanca
-404955;Castilla y León;Zamora;Trabazos;Trabazos
-404965;Castilla-La Mancha;Cuenca;Tragacete;Tragacete
-404968;Castilla y León;Salamanca;Pozos de Hinojo;Traguntia
-404969;Cataluña;Gerona;Vilallonga de Ter;Tragurá de Baix
-404973;Comunidad Valenciana;Castellón;Traiguera;Traiguera
-404975;Aragón;Teruel;Tramacastiel;Tramacastiel
-404976;Aragón;Teruel;Tramacastilla;Tramacastilla
-404978;Aragón;Huesca;Sallent de Gállego;Tramacastilla de Tena
-404990;Islas Canarias;Gran Canaria;Arucas;Trapiche
-404991;Andalucía;Málaga;Vélez-Málaga;Trapiche
-405013;Cantabria;Cantabria;Ruiloba;Trasierra
-405024;Islas Canarias;Gran Canaria;Arucas;Trasmontaña
-405025;Galicia;La Coruña;Ames;Trasmonte
-405031;Aragón;Zaragoza;Trasmoz;Trasmoz
-405032;Andalucía;Granada;Pinos Puente;Trasmulas
-405035;Principado de Asturias;Principado de Asturias;Corvera de Asturias;Trasona
-405040;Castilla y León;Valladolid;Traspinedo;Traspinedo
-405043;Cantabria;Cantabria;Comillas;Trasvia
-405049;Cataluña;Lérida;Lles de Cerdanya;Traveseres
-405058;Galicia;La Coruña;Trazo;Trazo
-405060;Castilla y León;Soria;Trévago;Trébago
-405063;Islas Baleares;Menorca;Sant Lluís;Trebelúger
-405066;Cantabria;Cantabria;Guriezo;Trebuesto
-405070;Cantabria;Cantabria;Valdáliga;Treceño
-405071;Cataluña;Lérida;Naut Aran;Tredós
-405072;Castilla y León;Zamora;Trefacio;Trefacio
-405079;Principado de Asturias;Principado de Asturias;Allande;Tremado
-405083;Castilla y León;Palencia;Pernía, La;Tremaya
-405084;Castilla y León;Ávila;Solana de Ávila;Tremedal
-405091;Castilla y León;León;Igüeña;Tremor de Arriba
-405092;Cataluña;Lérida;Tremp;Tremp
-405095;Cantabria;Cantabria;Noja;Trengandín
-405099;Principado de Asturias;Principado de Asturias;Nava;Tresali
-405100;Islas Baleares;Menorca;Ciutadella de Menorca;Tres Alquerías
-405101;Principado de Asturias;Principado de Asturias;Cangas de Onís;Tresano
-405102;Principado de Asturias;Principado de Asturias;Peñamellera Alta;Trescares
-405103;Castilla y León;Segovia;Trescasas;Trescasas
-405106;Principado de Asturias;Principado de Asturias;Llanes;Tresgrandas
-405114;Castilla y León;Burgos;Trespaderne;Trespaderne
-405119;Cantabria;Cantabria;Tresviso;Tresviso
-405121;Cantabria;Cantabria;Bárcena de Cicero;Treto
-405123;Extremadura;Cáceres;Villamiel;Trevejo
-405125;Andalucía;Granada;Trevélez;Trevélez
-405127;La Rioja;La Rioja;Treviana;Treviana
-405128;Principado de Asturias;Principado de Asturias;Valdés;Trevías
-405133;Galicia;Orense;Laza;Trez
-405135;Galicia;Lugo;Triacastela;Triacastela
-405136;Islas Canarias;La Palma;Paso, El;Triana
-405137;Andalucía;Málaga;Vélez-Málaga;Triana
-405138;Cantabria;Cantabria;Santiurde de Toranzo; 
-405144;Castilla-La Mancha;Cuenca;Tribaldos;Tribaldos
-405148;La Rioja;La Rioja;Tricio;Tricio
-405156;Andalucía;Huelva;Trigueros;Trigueros
-405158;Castilla-La Mancha;Guadalajara;Trijueque;Trijueque
-405159;Castilla-La Mancha;Guadalajara;Trillo;Trillo
-405164;Galicia;La Coruña;Boiro;Triñanes
-405171;Castilla y León;Palencia;Triollo;Triollo
-405172;Principado de Asturias;Principado de Asturias;Cangas de Onís;Triongo
-405177;Islas Canarias;Fuerteventura;Antigua;Triquivijate
-405180;Castilla y León;Zamora;Robleda-Cervantes;Triufé
-405182;Galicia;Orense;Pobra de Trives, A;Trives
-405184;Galicia;Pontevedra;Cuntis;Troáns
-405185;Castilla y León;León;San Andrés del Rabanedo;Trobajo del Camino
-405186;Castilla y León;León;León;Trobajo del Cerecedo
-405187;Galicia;La Coruña;Teo;Trobe
-405188;País Vasco;Vizcaya;Mungia;Trobica
-405194;Galicia;La Coruña;Baña, A;Troitosende
-405198;Aragón;Huesca;Fueva, La;Troncedo
-405200;Aragón;Teruel;Tronchón;Tronchón
-405207;Principado de Asturias;Principado de Asturias;Oviedo;Trubia
-405227;Extremadura;Badajoz;Trujillanos;Trujillanos
-405229;Extremadura;Cáceres;Trujillo;Trujillo
-405234;Castilla y León;Burgos;Tubilla del Lago;Tubilla del Lago
-405241;Cantabria;Cantabria;Tudanca;Tudanca
-405242;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Tudela;Tudela
-405245;Castilla y León;Valladolid;Tudela de Duero;Tudela de Duero
-405246;Cataluña;Lérida;Artesa de Segre;Tudela del Segre
-405247;La Rioja;La Rioja;Tudelilla;Tudelilla
-405248;Castilla y León;Zamora;Fariza;Tudera
-405249;Cantabria;Cantabria;Vega de Liébana;Tudes
-405252;Comunidad Valenciana;Valencia;Tuéjar;Tuéjar
-405259;Galicia;La Coruña;Vimianzo;Tufiones
-405260;Principado de Asturias;Principado de Asturias;Siero;Tuilla
-405262;Islas Canarias;Fuerteventura;Tuineje;Tuineje
-405265;Galicia;Pontevedra;Agolada;Tuiriz
-405266;Principado de Asturias;Principado de Asturias;Lena;Tuiza de Abajo
-405267;Principado de Asturias;Principado de Asturias;Lena;Tuiza de Arriba
-405273;Principado de Asturias;Principado de Asturias;Tineo;Tuña
-405277;Principado de Asturias;Principado de Asturias;Llanes;Turanzas
-405278;Comunidad Valenciana;Alicante;Gaianes;Turballos
-405285;Castilla y León;Segovia;Turégano;Turégano
-405289;Cantabria;Cantabria;Camaleño;Turieno
-405294;Comunidad Valenciana;Valencia;Turís;Turís
-405295;País Vasco;Álava;Erriberagoitia / Ribera Alta;Turiso
-405299;Andalucía;Granada;Turón;Turón
-405304;Andalucía;Almería;Turre;Turre
-405307;Castilla y León;Segovia;Boceguillas;Turrubuelo
-405316;La Rioja;La Rioja;Ezcaray;Turza
-405317;Castilla y León;Burgos;Valle de Sedano;Turzo
-405321;Cataluña;Lérida;Josa i Tuixén;Tuixén
-405322;Galicia;Pontevedra;Tui;Tui
-405323;País Vasco;Álava;Erriberagoitia / Ribera Alta;Tuyo
-405326;Andalucía;Jaén;Úbeda;Úbeda
-405327;Comunidad Valenciana;Alicante;Pinós, el / Pinoso;Úbeda
-405333;Cantabria;Cantabria;Santillana del Mar;Ubiarco
-405341;Andalucía;Cádiz;Ubrique;Ubrique
-405345;Castilla-La Mancha;Guadalajara;Uceda;Uceda
-405346;Castilla y León;León;Villagatón;Ucedo
-405348;Región de Murcia;Región de Murcia;Mula;Ucenda
-405349;Castilla y León;Soria;Ucero;Ucero
-405355;Cantabria;Cantabria;Ruente;Ucieda de Abajo
-405356;Cantabria;Cantabria;Ruente;Ucieda de Arriba
-405359;Castilla-La Mancha;Cuenca;Uclés;Uclés
-405363;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Basaburua;Udave
-405368;Islas Canarias;Lanzarote;Yaiza;Uga
-405373;País Vasco;Vizcaya;Dima;Ugarana
-405379;Castilla-La Mancha;Toledo;Ugena;Ugena
-405380;Andalucía;Granada;Ugíjar;Ugíjar
-405381;Galicia;La Coruña;Muros;Uhía
-405383;Principado de Asturias;Principado de Asturias;Mieres;Ujo
-405384;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Ujué / Uxue;Ujué
-405388;Andalucía;Almería;Uleila del Campo;Uleila del Campo
-405394;Cataluña;Gerona;Ullà;Ullà
-405398;Cataluña;Tarragona;Ulldecona;Ulldecona
-405400;Cataluña;Tarragona;Ulldemolins;Ulldemolins
-405401;Aragón;Huesca;Jaca;Ulle
-405402;Cataluña;Gerona;Ullastret;Ullastret
-405410;Cataluña;Gerona;Ultramort;Ultramort
-405412;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Valle de Ollo / Ollaran;Ulzurrun
-405417;Andalucía;Sevilla;Umbrete;Umbrete
-405426;Comunidad Valenciana;Alicante;Romana, la;Umbría Baja
-405430;Región de Murcia;Región de Murcia;Lorca;Umbrías
-405431;Castilla y León;Ávila;Umbrías;Umbrías
-405435;Castilla-La Mancha;Cuenca;Uña;Uña
-405436;Cataluña;Lérida;Naut Aran;Unha
-405439;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Ergoiena;Unanu
-405440;Cataluña;Lérida;Guingueta d'Àneu, La;Unarre
-405441;Aragón;Zaragoza;Uncastillo;Uncastillo
-405446;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Cizur;Undiano
-405447;Aragón;Zaragoza;Undués de Lerda;Undués de Lerda
-405448;Aragón;Zaragoza;Pintanos, Los;Undués-Pintano
-405450;Castilla y León;Zamora;Puebla de Sanabria;Ungilde
-405454;Cantabria;Cantabria;Val de San Vicente;Unquera
-405455;Galicia;Orense;Ourense;Untes
-405456;País Vasco;Álava;Urkabustaiz;Unzá
-405457;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Olóriz / Oloritz;Unzué
-405461;Cataluña;Barcelona;Castelldefels;Castelldefels
-405474;Andalucía;Almería;Huércal-Overa;Urcal
-405478;Castilla-La Mancha;Toledo;Urda;Urda
-405482;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Esteribar;Urdániz
-405486;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Baztan;Urdax
-405487;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Urdiain;Urdiáin
-405496;Galicia;La Coruña;Rois;Rois
-405499;Galicia;La Coruña;Cabana de Bergantiños;Ures
-405507;País Vasco;Guipúzcoa;Arrasate / Mondragón;Uribarri
-405510;País Vasco;Vizcaya;Orozko;Urigoiti
-405513;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Arce / Artzi;Uriz
-405517;País Vasco;Vizcaya;Lemoiz;Urízar de Lemóniz
-405520;País Vasco;Guipúzcoa;Urnieta;Urnieta
-405524;País Vasco;Vizcaya;Abadiño;Urquiola
-405530;Andalucía;Almería;Purchena;Urrácal
-405535;Aragón;Teruel;Urrea de Gaén;Urrea de Gaen
-405546;Aragón;Zaragoza;Urriés;Urriés
-405549;Galicia;Orense;Allariz;Urriós
-405553;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Ultzama;Urritzola-Galáin
-405557;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Urroz-Villa;Urroz
-405558;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Urroz;Urrotz
-405560;País Vasco;Álava;Legutio;Urrúnaga
-405563;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Esteribar;Urtasun
-405565;País Vasco;Álava;Bernedo;Urturi
-405566;Castilla y León;Valladolid;Urueña;Urueña
-405567;Castilla y León;Segovia;Urueñas;Urueñas
-405569;La Rioja;La Rioja;Uruñuela;Uruñuela
-405570;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Urzainqui / Urzainki;Urzainqui
-405575;Cataluña;Gerona;Porqueres;Usall
-405576;Aragón;Huesca;Aínsa-Sobrarbe;Usana
-405582;Comunidad Valenciana;Castellón;Useras / Useres, les;Useras
-405589;País Vasco;Guipúzcoa;Usurbil;Usúrbil
-405590;Castilla-La Mancha;Guadalajara;Utande;Utande
-405591;Aragón;Zaragoza;Utebo;Utebo
-405592;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Uterga;Uterga
-405593;Comunidad Valenciana;Valencia;Utiel;Utiel
-405596;Andalucía;Sevilla;Utrera;Utrera
-405601;Aragón;Teruel;Utrillas;Utrillas
-405614;Comunidad Foral de Navarra;Comunidad Foral de Navarra;Araitz;Uztegui
-405623;Cataluña;Barcelona;Vacarisses;Vacarisses
-405631;Comunidad de Madrid;Comunidad de Madrid;Rivas-Vaciamadrid;Rivas-Vaciamadrid
-405632;Cantabria;Cantabria;Vega de Liébana;Vada
-405634;Castilla y León;Soria;Vadillo;Vadillo
-405637;Castilla y León;Zamora;Vadillo de la Guareña;Vadillo de la Guareña
-405643;Castilla y León;Burgos;Zazuar;Vadocondes
-405653;Galicia;La Coruña;Narón;Val
-405661;Aragón;Teruel;Valacloche;Valacloche
-405664;Castilla y León;Palencia;Brañosera;Valberzoso
-405665;Aragón;Teruel;Valbona;Valbona
-405667;Principado de Asturias;Principado de Asturias;Allande;Valbona
